order_id,date,customer_id,customer_name,age,gender,region,category,product,quantity,unit_price,discount_pct,payment_method,order_status,rating,year,months,day
ORD05134,2022-05-12,CUST0434,Karan,26,M,West,Food,Biscuits,6,4628.22,0,Debit Card,Cancelled,0.0,2022,5,12
ORD05135,2023-04-13,CUST2829,Arjun,41,M,Central,Electronics,Laptop,5,1367.74,20,Debit Card,Returned,4.6,2023,4,13
ORD05136,2023-06-03,CUST2308,Asha,61,F,Central,Toys,LEGO Set,3,3452.63,20,Credit Card,Cancelled,3.9,2023,6,3
ORD05137,2022-03-11,CUST2985,Nikhil,26,M,West,Sports,Yoga Mat,5,835.93,10,Credit Card,Delivered,0.0,2022,3,11
ORD05138,2023-11-06,CUST2322,Vijay,53,M,South,Sports,Football,8,2461.48,15,Net Banking,Cancelled,1.8,2023,11,6
ORD05139,2022-06-15,CUST1844,Kavya,46,F,South,Toys,Doll,7,3783.94,10,Credit Card,Delivered,2.7,2022,6,15
ORD05140,2023-11-23,CUST1158,Sneha,20,F,West,Toys,Doll,6,3309.99,15,Credit Card,Cancelled,2.1,2023,11,23
ORD05141,2023-06-19,CUST1573,Arjun,34,M,North,Furniture,Bookshelf,5,2430.09,10,Cash,Delivered,3.6,2023,6,19
ORD05142,2023-12-20,CUST1244,Nikhil,39,M,North,Furniture,Bookshelf,1,3634.76,20,Cash,Pending,1.6,2023,12,20
ORD05143,2023-06-17,CUST2272,Priya,22,F,North,Sports,Dumbbells,1,427.0,10,Net Banking,Pending,0.0,2023,6,17
ORD05144,2023-03-17,CUST1321,Priya,19,F,East,Clothing,Saree,4,3426.77,5,UPI,Returned,1.9,2023,3,17
ORD05145,2023-07-28,CUST2873,Vijay,29,M,East,Books,Self-Help,1,4866.87,15,Credit Card,Cancelled,2.6,2023,7,28
ORD05146,2023-01-01,CUST0223,Arjun,27,M,South,Toys,RC Car,10,3758.34,10,Credit Card,Cancelled,4.4,2023,1,1
ORD05147,2023-02-27,CUST1527,Rahul,51,M,West,Books,Comics,7,1563.46,0,Net Banking,Pending,2.2,2023,2,27
ORD05148,2022-04-12,CUST2634,Ravi,41,M,North,Books,Novel,9,2502.39,10,Net Banking,Pending,4.4,2022,4,12
ORD05149,2023-08-10,CUST0492,Divya,54,F,West,Food,Spices Pack,10,1912.25,5,UPI,Returned,2.2,2023,8,10
ORD05150,2022-11-28,CUST0306,Priya,63,F,West,Toys,RC Car,4,2032.77,10,Credit Card,Delivered,0.0,2022,11,28
ORD05151,2023-05-20,CUST1721,Vijay,42,M,South,Clothing,Saree,6,4549.18,15,UPI,Returned,3.5,2023,5,20
ORD05152,2023-11-25,CUST2888,Anita,42,F,East,Furniture,Bed Frame,2,4253.28,20,Debit Card,Cancelled,3.1,2023,11,25
ORD05153,2023-12-10,CUST2387,Ravi,32,M,West,Furniture,Bed Frame,3,3301.95,0,Debit Card,Cancelled,0.0,2023,12,10
ORD05154,2023-04-30,CUST1027,Pooja,35,F,East,Food,Rice 5kg,3,4539.08,20,Net Banking,Delivered,1.0,2023,4,30
ORD05155,2022-09-18,CUST0215,Ritu,50,F,West,Food,Rice 5kg,4,4481.91,0,Cash,Returned,0.0,2022,9,18
ORD05156,2022-02-02,CUST2440,Nisha,23,F,South,Books,Self-Help,2,1444.38,15,Credit Card,Returned,4.7,2022,2,2
ORD05157,2023-10-06,CUST0489,Ritu,28,F,West,Toys,RC Car,4,4750.86,5,Net Banking,Cancelled,4.9,2023,10,6
ORD05158,2023-09-21,CUST0624,Rahul,50,M,Central,Furniture,Bed Frame,6,1990.54,0,UPI,Pending,0.0,2023,9,21
ORD05159,2022-04-03,CUST1540,Amit,23,M,East,Toys,LEGO Set,2,3199.92,0,UPI,Pending,1.6,2022,4,3
ORD05160,2022-02-23,CUST2136,Arjun,52,M,West,Books,Self-Help,2,3245.8,0,Net Banking,Pending,2.4,2022,2,23
ORD05161,2023-10-02,CUST0114,Asha,39,F,North,Sports,Cricket Bat,10,175.31,10,Debit Card,Pending,1.6,2023,10,2
ORD05162,2022-04-20,CUST0319,Divya,37,F,East,Food,Rice 5kg,4,2456.98,20,Debit Card,Cancelled,1.7,2022,4,20
ORD05163,2023-01-12,CUST2309,Nikhil,63,M,Central,Furniture,Bed Frame,1,917.36,10,Net Banking,Pending,3.2,2023,1,12
ORD05164,2023-02-25,CUST1163,Nikhil,30,M,South,Food,Dal 2kg,1,4125.17,10,Debit Card,Delivered,3.8,2023,2,25
ORD05165,2023-09-22,CUST1338,Amit,64,M,West,Furniture,Chair,10,4841.76,5,Credit Card,Returned,3.3,2023,9,22
ORD05166,2022-07-28,CUST2343,Anita,61,F,South,Food,Rice 5kg,1,4518.35,0,Credit Card,Returned,3.5,2022,7,28
ORD05167,2022-02-20,CUST2803,Rohan,38,M,West,Furniture,Bed Frame,9,3904.0,0,Credit Card,Pending,3.0,2022,2,20
ORD05168,2023-05-24,CUST2884,Nisha,57,F,North,Furniture,Table,4,2897.32,10,UPI,Pending,4.6,2023,5,24
ORD05169,2023-08-17,CUST2256,Asha,19,F,Central,Toys,RC Car,10,4156.6,0,UPI,Delivered,3.4,2023,8,17
ORD05170,2022-05-18,CUST0399,Divya,21,F,South,Electronics,Phone,3,1979.27,15,Credit Card,Pending,2.4,2022,5,18
ORD05171,2022-06-16,CUST1968,Rahul,44,M,Central,Sports,Yoga Mat,1,1232.03,0,Net Banking,Cancelled,2.9,2022,6,16
ORD05172,2023-11-08,CUST2687,Nikhil,27,M,Central,Food,Rice 5kg,1,2564.4,20,Debit Card,Cancelled,1.0,2023,11,8
ORD05173,2022-12-16,CUST0831,Sneha,34,F,South,Clothing,Jacket,9,1726.78,0,UPI,Delivered,2.8,2022,12,16
ORD05174,2023-05-20,CUST2188,Anita,32,F,South,Books,Novel,1,1204.56,10,UPI,Pending,1.2,2023,5,20
ORD05175,2023-02-16,CUST0855,Arjun,54,M,Central,Food,Dal 2kg,6,341.49,5,Cash,Cancelled,4.8,2023,2,16
ORD05176,2022-03-07,CUST1715,Nikhil,35,M,North,Sports,Football,5,4914.13,0,Net Banking,Pending,1.5,2022,3,7
ORD05177,2022-12-20,CUST1656,Nikhil,54,M,West,Toys,RC Car,4,3544.39,0,UPI,Delivered,4.0,2022,12,20
ORD05178,2022-12-14,CUST1010,Asha,57,F,South,Clothing,Saree,9,923.41,5,Credit Card,Delivered,4.9,2022,12,14
ORD05179,2023-01-12,CUST2010,Vijay,33,M,North,Food,Rice 5kg,2,2397.05,0,Net Banking,Pending,1.8,2023,1,12
ORD05180,2023-10-04,CUST2464,Amit,33,M,West,Electronics,Tablet,3,555.88,20,Credit Card,Cancelled,2.7,2023,10,4
ORD05181,2022-08-27,CUST0986,Arjun,58,M,Central,Clothing,Kurta,10,1885.77,0,Debit Card,Cancelled,0.0,2022,8,27
ORD05182,2022-01-10,CUST1458,Kavya,42,F,West,Food,Biscuits,5,547.02,5,UPI,Pending,2.9,2022,1,10
ORD05183,2022-06-09,CUST2082,Arjun,41,M,North,Books,Self-Help,1,3056.89,10,Net Banking,Delivered,2.7,2022,6,9
ORD05184,2022-09-29,CUST0323,Amit,37,M,East,Clothing,T-Shirt,10,4993.42,10,UPI,Delivered,1.8,2022,9,29
ORD05185,2022-09-15,CUST2328,Vijay,26,M,South,Furniture,Sofa,2,1745.93,15,Net Banking,Delivered,2.5,2022,9,15
ORD05186,2022-10-28,CUST2492,Rahul,60,M,West,Furniture,Sofa,5,437.11,0,Debit Card,Returned,2.5,2022,10,28
ORD05187,2023-08-09,CUST1778,Dev,45,M,North,Food,Spices Pack,4,2627.83,5,UPI,Delivered,4.6,2023,8,9
ORD05188,2023-04-05,CUST1926,Rohan,27,M,North,Sports,Dumbbells,4,3686.95,20,UPI,Delivered,0.0,2023,4,5
ORD05189,2022-03-03,CUST1024,Pooja,59,F,North,Toys,RC Car,5,3987.46,0,Cash,Returned,3.7,2022,3,3
ORD05190,2022-06-19,CUST2810,Nikhil,58,M,East,Food,Biscuits,3,1147.19,15,Credit Card,Returned,2.2,2022,6,19
ORD05191,2022-11-25,CUST0620,Ravi,38,M,South,Furniture,Bookshelf,5,4793.49,20,Net Banking,Cancelled,4.6,2022,11,25
ORD05192,2023-07-16,CUST0500,Sneha,36,F,East,Clothing,Saree,8,362.48,10,UPI,Cancelled,4.0,2023,7,16
ORD05193,2022-12-30,CUST2342,Nikhil,55,M,North,Electronics,Tablet,6,1182.47,10,Debit Card,Delivered,3.0,2022,12,30
ORD05194,2023-08-15,CUST2273,Ravi,39,M,South,Furniture,Bookshelf,5,1403.85,20,Debit Card,Delivered,4.5,2023,8,15
ORD05195,2022-03-25,CUST1749,Amit,24,M,West,Clothing,T-Shirt,9,4110.26,5,Net Banking,Returned,1.4,2022,3,25
ORD05196,2023-10-17,CUST2613,Anita,60,F,Central,Toys,Board Game,8,1074.23,0,Debit Card,Returned,0.0,2023,10,17
ORD05197,2023-10-31,CUST0227,Amit,46,M,East,Clothing,Saree,6,4663.44,5,Debit Card,Cancelled,1.0,2023,10,31
ORD05198,2022-09-09,CUST0218,Rahul,21,M,Central,Food,Spices Pack,9,1493.99,10,Net Banking,Cancelled,4.2,2022,9,9
ORD05199,2022-09-12,CUST0599,Nisha,33,F,South,Sports,Cricket Bat,6,4249.14,20,Debit Card,Returned,2.5,2022,9,12
ORD05200,2023-11-28,CUST2849,Meera,54,F,South,Toys,Puzzle,10,1780.01,20,Credit Card,Pending,4.7,2023,11,28
ORD05201,2022-06-03,CUST1675,Asha,29,F,Central,Sports,Dumbbells,6,304.52,5,Credit Card,Cancelled,3.4,2022,6,3
ORD05202,2022-05-13,CUST2512,Sneha,59,F,West,Furniture,Bed Frame,3,1854.03,5,Net Banking,Returned,0.0,2022,5,13
ORD05203,2022-02-08,CUST2253,Sneha,36,F,North,Food,Rice 5kg,8,105.81,5,Net Banking,Pending,0.0,2022,2,8
ORD05204,2022-11-25,CUST0260,Vijay,49,M,Central,Clothing,Saree,3,3412.44,20,UPI,Cancelled,1.9,2022,11,25
ORD05205,2023-05-06,CUST1867,Kavya,18,F,South,Food,Rice 5kg,6,1202.64,15,Net Banking,Returned,2.6,2023,5,6
ORD05206,2022-02-10,CUST0502,Ritu,63,F,Central,Toys,Puzzle,8,4120.41,20,Debit Card,Pending,2.8,2022,2,10
ORD05207,2023-05-10,CUST0807,Nisha,58,F,Central,Toys,LEGO Set,2,972.19,10,UPI,Cancelled,4.8,2023,5,10
ORD05208,2022-05-25,CUST1624,Dev,37,M,East,Clothing,Jacket,1,2201.84,15,Credit Card,Pending,3.7,2022,5,25
ORD05209,2022-10-10,CUST1553,Pooja,50,F,North,Furniture,Sofa,6,2871.89,20,Debit Card,Delivered,3.1,2022,10,10
ORD05210,2023-06-24,CUST1456,Vijay,40,M,South,Electronics,Headphones,10,1980.52,10,UPI,Returned,1.3,2023,6,24
ORD05211,2022-01-29,CUST0789,Vijay,21,M,Central,Toys,RC Car,6,736.02,10,Debit Card,Cancelled,4.0,2022,1,29
ORD05212,2023-06-15,CUST1024,Arjun,26,M,North,Toys,Puzzle,1,3327.61,15,UPI,Returned,4.8,2023,6,15
ORD05213,2023-06-22,CUST1112,Kavya,32,F,West,Electronics,Phone,10,671.68,10,Credit Card,Pending,2.7,2023,6,22
ORD05214,2023-03-26,CUST1776,Suresh,20,M,Central,Furniture,Table,9,3445.81,0,UPI,Cancelled,2.3,2023,3,26
ORD05215,2023-11-21,CUST0295,Dev,32,M,North,Toys,Board Game,9,113.04,15,Debit Card,Delivered,3.8,2023,11,21
ORD05216,2023-04-03,CUST2246,Sneha,64,F,West,Sports,Yoga Mat,8,4987.69,0,Cash,Cancelled,4.2,2023,4,3
ORD05217,2023-07-16,CUST1850,Divya,47,F,Central,Toys,LEGO Set,1,4496.88,15,UPI,Delivered,1.4,2023,7,16
ORD05218,2023-06-06,CUST0267,Divya,44,F,South,Food,Spices Pack,9,4464.9,20,Net Banking,Delivered,4.6,2023,6,6
ORD05219,2023-03-03,CUST0846,Ritu,52,F,South,Electronics,Tablet,2,2632.81,10,Credit Card,Cancelled,2.0,2023,3,3
ORD05220,2023-11-28,CUST0242,Sneha,65,F,Central,Sports,Cricket Bat,1,1211.44,5,UPI,Delivered,3.0,2023,11,28
ORD05221,2022-05-31,CUST0033,Anita,30,F,East,Clothing,T-Shirt,8,1522.58,10,Debit Card,Returned,1.1,2022,5,31
ORD05222,2023-11-06,CUST2975,Karan,18,M,South,Furniture,Chair,9,1022.25,5,Credit Card,Cancelled,2.0,2023,11,6
ORD05223,2022-10-10,CUST0601,Arjun,58,M,East,Electronics,Headphones,5,780.45,20,Net Banking,Delivered,2.6,2022,10,10
ORD05224,2022-02-22,CUST0758,Suresh,61,M,East,Clothing,T-Shirt,7,4897.4,5,Net Banking,Returned,3.4,2022,2,22
ORD05225,2022-08-03,CUST0061,Amit,36,M,North,Food,Rice 5kg,3,3648.2,10,Cash,Cancelled,5.0,2022,8,3
ORD05226,2023-12-09,CUST1006,Anita,26,F,South,Furniture,Bookshelf,9,4716.67,5,UPI,Pending,3.4,2023,12,9
ORD05227,2023-05-04,CUST1591,Sneha,29,F,North,Books,Textbook,4,3363.09,0,UPI,Returned,3.1,2023,5,4
ORD05228,2023-05-05,CUST1043,Divya,25,F,West,Food,Dal 2kg,6,2218.0,0,Cash,Pending,1.3,2023,5,5
ORD05229,2023-01-22,CUST1080,Vijay,22,M,North,Electronics,Tablet,3,457.98,0,Net Banking,Pending,1.5,2023,1,22
ORD05230,2022-09-18,CUST1108,Nisha,34,F,East,Sports,Football,1,172.82,20,Credit Card,Cancelled,3.8,2022,9,18
ORD05231,2022-01-03,CUST2096,Rohan,60,M,West,Food,Dal 2kg,6,1274.77,15,Debit Card,Returned,1.9,2022,1,3
ORD05232,2022-01-26,CUST1519,Suresh,31,M,East,Clothing,Jeans,7,4875.2,15,Cash,Pending,3.3,2022,1,26
ORD05233,2023-05-28,CUST0644,Arjun,25,M,East,Electronics,Laptop,4,4060.15,10,UPI,Pending,1.4,2023,5,28
ORD05234,2023-06-02,CUST0419,Ravi,43,M,North,Sports,Dumbbells,10,1286.06,0,Debit Card,Delivered,1.8,2023,6,2
ORD05235,2022-05-06,CUST2747,Anita,62,F,North,Electronics,Phone,2,3319.86,15,Net Banking,Delivered,0.0,2022,5,6
ORD05236,2023-12-23,CUST0104,Vijay,30,M,East,Books,Cookbook,7,2384.54,15,Debit Card,Returned,2.8,2023,12,23
ORD05237,2023-07-11,CUST1278,Nikhil,54,M,North,Toys,Doll,10,4885.18,10,Debit Card,Pending,2.5,2023,7,11
ORD05238,2022-12-09,CUST2829,Meera,42,F,East,Furniture,Chair,8,2240.44,10,Cash,Returned,3.1,2022,12,9
ORD05239,2023-07-01,CUST2184,Ravi,56,M,Central,Toys,Puzzle,10,1962.64,0,Net Banking,Delivered,1.4,2023,7,1
ORD05240,2022-06-03,CUST1159,Vijay,50,M,South,Furniture,Table,5,1021.61,20,UPI,Delivered,1.1,2022,6,3
ORD05241,2022-04-23,CUST2699,Karan,51,M,Central,Clothing,T-Shirt,8,3847.36,20,Net Banking,Returned,0.0,2022,4,23
ORD05242,2022-12-16,CUST2398,Vijay,57,M,Central,Food,Dal 2kg,2,1744.29,5,Net Banking,Cancelled,4.8,2022,12,16
ORD05243,2023-04-02,CUST0419,Rohan,52,M,Central,Electronics,Phone,2,3788.07,20,UPI,Pending,4.4,2023,4,2
ORD05244,2023-11-29,CUST2869,Arjun,31,M,East,Clothing,Jacket,4,460.5,0,Net Banking,Cancelled,3.5,2023,11,29
ORD05245,2022-12-04,CUST0623,Nisha,60,F,South,Books,Cookbook,10,2395.07,0,Net Banking,Delivered,3.9,2022,12,4
ORD05246,2022-11-25,CUST2249,Nisha,51,F,Central,Furniture,Bookshelf,3,222.2,0,Credit Card,Cancelled,2.7,2022,11,25
ORD05247,2023-07-07,CUST2852,Kavya,23,F,South,Food,Cooking Oil,9,922.38,0,Debit Card,Pending,2.7,2023,7,7
ORD05248,2022-04-21,CUST0231,Anita,46,F,South,Electronics,Tablet,4,3176.69,20,Net Banking,Cancelled,3.0,2022,4,21
ORD05249,2023-04-11,CUST2382,Rahul,45,M,West,Furniture,Table,8,668.77,10,UPI,Pending,4.3,2023,4,11
ORD05250,2023-01-01,CUST2762,Arjun,41,M,East,Electronics,Headphones,3,1202.75,5,Net Banking,Pending,3.7,2023,1,1
ORD05251,2022-02-07,CUST1314,Divya,61,F,East,Books,Cookbook,2,598.89,0,UPI,Returned,2.7,2022,2,7
ORD05252,2022-07-28,CUST2711,Ravi,46,M,North,Electronics,Headphones,5,1036.09,20,Net Banking,Pending,1.6,2022,7,28
ORD05253,2023-07-26,CUST0531,Suresh,33,M,South,Food,Biscuits,3,1465.77,5,Debit Card,Delivered,3.2,2023,7,26
ORD05254,2022-03-19,CUST2235,Arjun,45,M,Central,Electronics,Laptop,7,1046.52,20,Debit Card,Returned,4.8,2022,3,19
ORD05255,2023-05-27,CUST2289,Rohan,36,M,North,Books,Comics,5,995.19,10,Cash,Pending,1.3,2023,5,27
ORD05256,2023-09-21,CUST2325,Karan,30,M,North,Sports,Dumbbells,8,3926.2,10,Debit Card,Cancelled,4.5,2023,9,21
ORD05257,2022-02-23,CUST0775,Vijay,33,M,East,Clothing,Jeans,6,554.22,10,UPI,Delivered,4.9,2022,2,23
ORD05258,2022-08-29,CUST1826,Ritu,61,F,Central,Toys,Doll,9,3672.56,20,Net Banking,Returned,1.8,2022,8,29
ORD05259,2022-06-15,CUST2400,Karan,51,M,Central,Books,Cookbook,1,1665.18,20,UPI,Delivered,4.3,2022,6,15
ORD05260,2022-03-10,CUST1124,Asha,43,F,East,Sports,Cricket Bat,6,4726.58,10,Cash,Returned,2.6,2022,3,10
ORD05261,2023-04-20,CUST2147,Kavya,48,F,North,Electronics,Laptop,7,1236.33,10,UPI,Returned,0.0,2023,4,20
ORD05262,2023-09-28,CUST1815,Ravi,45,M,South,Books,Cookbook,10,588.34,5,Cash,Cancelled,3.5,2023,9,28
ORD05263,2023-04-05,CUST0037,Ritu,30,F,West,Sports,Football,9,143.74,10,Net Banking,Delivered,1.5,2023,4,5
ORD05264,2023-08-02,CUST1865,Ritu,55,F,West,Electronics,Smartwatch,2,3699.95,20,Cash,Delivered,4.1,2023,8,2
ORD05265,2023-03-09,CUST1301,Dev,41,M,West,Electronics,Phone,8,3730.52,5,Debit Card,Pending,4.5,2023,3,9
ORD05266,2022-04-30,CUST2082,Rohan,45,M,Central,Electronics,Phone,3,685.42,0,Credit Card,Cancelled,3.8,2022,4,30
ORD05267,2023-12-09,CUST2032,Priya,28,F,East,Furniture,Chair,10,3984.11,0,Credit Card,Cancelled,2.3,2023,12,9
ORD05268,2023-02-04,CUST2708,Asha,22,F,North,Books,Comics,6,3503.9,5,UPI,Returned,3.0,2023,2,4
ORD05269,2023-08-07,CUST0869,Priya,20,F,Central,Food,Cooking Oil,5,2509.64,10,Credit Card,Delivered,4.3,2023,8,7
ORD05270,2022-03-15,CUST0109,Ritu,48,F,South,Sports,Football,5,1802.73,10,Net Banking,Cancelled,3.4,2022,3,15
ORD05271,2022-11-21,CUST0321,Nisha,46,F,Central,Toys,Doll,4,3093.48,5,Credit Card,Returned,3.4,2022,11,21
ORD05272,2023-12-20,CUST1695,Anita,30,F,Central,Food,Cooking Oil,3,2290.22,15,Net Banking,Delivered,1.6,2023,12,20
ORD05273,2022-07-14,CUST2017,Anita,50,F,North,Furniture,Bed Frame,2,1004.61,20,Credit Card,Pending,1.4,2022,7,14
ORD05274,2023-10-21,CUST0729,Ravi,22,M,North,Books,Comics,1,980.54,15,Cash,Pending,2.5,2023,10,21
ORD05275,2022-10-31,CUST1347,Ritu,47,F,Central,Toys,Puzzle,2,1584.22,10,Debit Card,Cancelled,0.0,2022,10,31
ORD05276,2022-03-28,CUST1250,Kavya,45,F,East,Electronics,Tablet,3,855.34,20,UPI,Delivered,3.7,2022,3,28
ORD05277,2022-01-27,CUST1422,Nisha,59,F,South,Toys,Doll,1,938.52,0,Cash,Returned,4.0,2022,1,27
ORD05278,2023-04-22,CUST0642,Ravi,51,M,East,Clothing,T-Shirt,5,840.63,10,Debit Card,Pending,1.0,2023,4,22
ORD05279,2022-01-21,CUST2959,Amit,21,M,North,Clothing,Saree,8,732.13,10,Debit Card,Pending,1.9,2022,1,21
ORD05280,2023-09-13,CUST1256,Nisha,32,F,North,Clothing,T-Shirt,10,1169.63,15,Credit Card,Returned,3.6,2023,9,13
ORD05281,2023-06-17,CUST0468,Vijay,59,M,West,Electronics,Smartwatch,8,2206.67,10,Debit Card,Cancelled,2.4,2023,6,17
ORD05282,2023-05-22,CUST0873,Rahul,29,M,Central,Sports,Dumbbells,3,2312.47,20,UPI,Delivered,2.0,2023,5,22
ORD05283,2023-04-04,CUST1958,Meera,40,F,East,Clothing,Saree,9,3141.77,0,Net Banking,Pending,1.4,2023,4,4
ORD05284,2022-05-06,CUST1755,Suresh,37,M,North,Books,Novel,7,4428.77,20,Debit Card,Cancelled,1.8,2022,5,6
ORD05285,2023-06-27,CUST2440,Amit,47,M,North,Clothing,T-Shirt,1,1090.98,0,UPI,Cancelled,1.5,2023,6,27
ORD05286,2022-02-08,CUST1374,Nisha,18,F,South,Sports,Badminton Set,5,4376.73,10,Net Banking,Returned,3.2,2022,2,8
ORD05287,2022-01-18,CUST0543,Rohan,55,M,West,Clothing,T-Shirt,5,4321.5,20,Credit Card,Pending,2.2,2022,1,18
ORD05288,2022-11-09,CUST1501,Sneha,43,F,South,Electronics,Smartwatch,8,1198.11,20,UPI,Returned,1.7,2022,11,9
ORD05289,2022-09-07,CUST1154,Divya,48,F,East,Toys,Board Game,3,3160.71,5,Cash,Returned,2.4,2022,9,7
ORD05290,2022-08-23,CUST1411,Nisha,62,F,East,Toys,Puzzle,6,1598.98,20,Credit Card,Returned,2.7,2022,8,23
ORD05291,2023-05-12,CUST0011,Arjun,29,M,South,Books,Comics,5,1279.4,20,Cash,Delivered,3.8,2023,5,12
ORD05292,2023-10-12,CUST2152,Suresh,50,M,Central,Books,Self-Help,1,3303.67,5,Debit Card,Cancelled,3.8,2023,10,12
ORD05293,2022-05-23,CUST0470,Vijay,19,M,Central,Books,Self-Help,1,336.57,10,UPI,Delivered,0.0,2022,5,23
ORD05294,2022-12-12,CUST2251,Nikhil,43,M,South,Toys,Board Game,8,2395.98,15,Net Banking,Cancelled,1.6,2022,12,12
ORD05295,2022-12-09,CUST2707,Nikhil,48,M,South,Books,Comics,3,625.79,20,Cash,Delivered,4.5,2022,12,9
ORD05296,2022-07-11,CUST0218,Kavya,59,F,Central,Furniture,Bed Frame,2,2223.08,10,Net Banking,Delivered,3.2,2022,7,11
ORD05297,2022-11-03,CUST2925,Dev,46,M,East,Electronics,Smartwatch,9,564.61,15,Cash,Cancelled,3.8,2022,11,3
ORD05298,2022-08-13,CUST2300,Rahul,42,M,East,Food,Rice 5kg,1,907.76,5,Credit Card,Delivered,4.1,2022,8,13
ORD05299,2023-07-20,CUST0291,Ritu,60,F,South,Clothing,Saree,8,3277.14,5,Net Banking,Pending,3.7,2023,7,20
ORD05300,2023-06-16,CUST2665,Suresh,32,M,North,Furniture,Sofa,8,423.14,20,Debit Card,Delivered,1.6,2023,6,16
ORD05301,2022-01-12,CUST1063,Rahul,36,M,Central,Electronics,Smartwatch,6,4801.94,10,Net Banking,Delivered,2.9,2022,1,12
ORD05302,2023-05-11,CUST0092,Dev,48,M,Central,Electronics,Headphones,2,2444.13,10,Cash,Returned,4.5,2023,5,11
ORD05303,2023-02-11,CUST1355,Dev,46,M,West,Food,Cooking Oil,4,4457.74,5,Cash,Delivered,1.1,2023,2,11
ORD05304,2023-01-10,CUST0710,Sneha,63,F,North,Furniture,Bookshelf,10,1250.55,20,Debit Card,Cancelled,4.1,2023,1,10
ORD05305,2023-08-18,CUST2016,Karan,36,M,South,Clothing,Kurta,6,4644.05,5,Cash,Pending,3.7,2023,8,18
ORD05306,2022-09-18,CUST2396,Ravi,28,M,West,Sports,Cricket Bat,10,4171.64,5,Cash,Pending,4.0,2022,9,18
ORD05307,2023-01-15,CUST2171,Meera,57,F,West,Sports,Football,1,1293.17,0,Credit Card,Delivered,2.3,2023,1,15
ORD05308,2022-11-21,CUST2201,Arjun,19,M,West,Furniture,Table,9,1977.89,15,Cash,Pending,2.7,2022,11,21
ORD05309,2023-06-10,CUST1441,Pooja,38,F,North,Toys,LEGO Set,1,2347.41,15,Cash,Cancelled,0.0,2023,6,10
ORD05310,2023-11-29,CUST0622,Pooja,18,F,West,Clothing,Jeans,4,430.1,15,Net Banking,Pending,1.6,2023,11,29
ORD05311,2023-12-09,CUST1214,Ritu,62,F,East,Furniture,Bookshelf,8,1777.82,0,Net Banking,Cancelled,1.9,2023,12,9
ORD05312,2023-04-03,CUST0491,Sneha,29,F,North,Clothing,Saree,10,1954.75,5,UPI,Pending,4.9,2023,4,3
ORD05313,2022-02-28,CUST0125,Pooja,43,F,Central,Toys,Puzzle,8,4248.76,10,Cash,Pending,2.4,2022,2,28
ORD05314,2023-03-16,CUST0727,Rohan,57,M,South,Books,Novel,2,1767.36,10,Net Banking,Delivered,4.2,2023,3,16
ORD05315,2023-03-20,CUST0897,Nikhil,30,M,Central,Clothing,Jacket,9,103.29,10,Cash,Pending,4.7,2023,3,20
ORD05316,2023-11-23,CUST2770,Vijay,24,M,East,Books,Self-Help,9,1962.73,5,Credit Card,Returned,1.8,2023,11,23
ORD05317,2022-03-25,CUST0065,Priya,22,F,North,Clothing,Kurta,8,2643.23,10,Debit Card,Delivered,1.3,2022,3,25
ORD05318,2023-11-24,CUST2630,Pooja,37,F,West,Furniture,Table,7,2745.36,5,Net Banking,Delivered,4.7,2023,11,24
ORD05319,2022-07-15,CUST0014,Karan,51,M,North,Food,Biscuits,5,2941.41,15,Credit Card,Delivered,2.2,2022,7,15
ORD05320,2023-03-10,CUST1550,Sneha,62,F,North,Electronics,Phone,5,153.19,15,Debit Card,Cancelled,2.9,2023,3,10
ORD05321,2022-08-21,CUST1798,Meera,58,F,East,Food,Cooking Oil,4,2608.62,15,Net Banking,Cancelled,1.2,2022,8,21
ORD05322,2023-10-23,CUST1678,Suresh,34,M,North,Electronics,Laptop,8,2245.66,5,UPI,Pending,1.9,2023,10,23
ORD05323,2023-07-03,CUST0573,Vijay,21,M,Central,Furniture,Sofa,8,4090.59,20,Debit Card,Returned,1.7,2023,7,3
ORD05324,2023-06-28,CUST1396,Sneha,37,F,West,Food,Rice 5kg,3,54.62,20,Net Banking,Delivered,4.3,2023,6,28
ORD05325,2022-05-16,CUST2302,Ravi,47,M,North,Furniture,Sofa,9,2324.84,0,Cash,Pending,3.1,2022,5,16
ORD05326,2022-04-04,CUST0820,Amit,21,M,North,Furniture,Table,9,2123.12,0,UPI,Returned,0.0,2022,4,4
ORD05327,2023-02-23,CUST1671,Sneha,30,F,Central,Toys,Puzzle,9,158.45,10,UPI,Delivered,3.0,2023,2,23
ORD05328,2022-09-25,CUST2542,Sneha,19,F,East,Toys,Board Game,5,4064.97,20,Net Banking,Returned,2.1,2022,9,25
ORD05329,2023-05-08,CUST1411,Vijay,30,M,Central,Books,Novel,9,1028.92,10,Debit Card,Returned,3.2,2023,5,8
ORD05330,2022-03-26,CUST1646,Karan,33,M,North,Furniture,Table,5,607.13,10,Debit Card,Returned,4.1,2022,3,26
ORD05331,2023-06-09,CUST1575,Asha,62,F,West,Furniture,Bed Frame,9,3244.21,15,Cash,Cancelled,4.4,2023,6,9
ORD05332,2022-11-27,CUST1672,Divya,45,F,East,Sports,Dumbbells,1,3666.7,20,Cash,Delivered,3.4,2022,11,27
ORD05333,2022-10-03,CUST2136,Kavya,19,F,North,Books,Comics,9,2406.15,15,Credit Card,Pending,4.7,2022,10,3
